title,venue,published_at,first_seen_at,source_updated_at,group,category,subcategories,paper_url,arxiv_id,doi,source_repos,metadata_sources
VLA-Touch: Enhancing Vision-Language-Action Models with Dual-Level Tactile Feedback,arXiv,2025-07-23,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.17294,2507.17294,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
PinchBot: Long-Horizon Deformable Manipulation with Guided Diffusion Policy,arXiv,2025-07-23,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.17846,2507.17846,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
InstructVLA: Vision-Language-Action Instruction Tuning from Understanding to Manipulation,arXiv,2025-07-23,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.17520,2507.17520,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
ThinkAct: Vision-Language-Action Reasoning via Reinforced Visual Latent Planning,NeurIPS,2025-07-22,2026-08-31,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.16815,2507.16815,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
A Pragmatist Robot: Learning to Plan Tasks by Experiencing the Real World,arXiv,2025-07-22,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.16713,2507.16713,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
Evaluating the role of large language models in traditional Chinese medicine diagnosis and treatment recommendations,Venue not specified,2025-07-21,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Traditional Chinese Medical LLM,https://doi.org/10.1038/s41746-025-01845-2,,10.1038/s41746-025-01845-2,tyang816/Awesome-TCM-LLM,source README | Crossref
ChiMed 2.0: Advancing Chinese Medical Dataset in Facilitating Large Language Modeling,Chi,2025-07-21,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Traditional Chinese Medical LLM,https://arxiv.org/abs/2507.15275,2507.15275,,tyang816/Awesome-TCM-LLM,source README | Semantic Scholar
"Look, Focus, Act: Efficient and Robust Robot Learning via Human Gaze and Foveated Vision Transformers",arXiv,2025-07-21,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.15833,2507.15833,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
Being-H0: Vision-Language-Action Pretraining from Large-Scale Human Videos,arXiv,2025-07-21,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.15597,2507.15597,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
PhysGym: Benchmarking LLMs in Interactive Physics Discovery with Controlled Priors,arXiv,2025-07-21,2026-08-29,2026-08-03,Cross-disciplinary Applications,Science & Discovery,Scientific LLM Benchmarks,https://arxiv.org/abs/2507.15550,2507.15550,,subinium/Awesome-Scientific-LLM-Benchmarks,source README | Semantic Scholar
Can Your Model Separate Yolks with a Water Bottle? Benchmarking Physical Commonsense Understanding in Video Generation Models,arXiv,2025-07-21,2026-08-31,2026-07-20,Core Technology,Video,Post-training & Alignment,https://arxiv.org/abs/2507.15824,2507.15824,,people-robots/Awesome-Video-Generation-Post-Training,source README | arXiv
Axis-Aligned Document Dewarping,AAAI,2025-07-20,2026-08-31,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2507.15000,2507.15000,,Yuliang-Liu/AWESOME-OCR-LLM,source README | Semantic Scholar
Voxtral,arXiv,2025-07-17,2026-08-29,2026-08-31,Core Technology,Audio & Speech,Audio LLM / Speech / Music | Audio Foundation Models,https://arxiv.org/abs/2507.13264,2507.13264,,AudioLLMs/Awesome-Audio-LLM | metame-ai/awesome-audio-plaza,structured source | source README | Semantic Scholar
"PhyWorldBench"": A Comprehensive Evaluation of Physical Realism in Text-to-Video Models",arXiv,2025-07-17,2026-08-31,2026-08-14,Core Technology,Video,Post-training & Alignment | World Models,https://arxiv.org/abs/2507.13428,2507.13428,,people-robots/Awesome-Video-Generation-Post-Training | NeuraLiying/Awesome-World-Models,source README | Semantic Scholar
VITA: Vision-to-Action Flow Matching Policy,arXiv,2025-07-17,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.13231,2507.13231,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
EgoVLA: Learning Vision-Language-Action Models from Egocentric Human Videos,arXiv,2025-07-16,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.12440,2507.12440,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
Diffusion-Based Imaginative Coordination for Bimanual Manipulation,arXiv,2025-07-15,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.11296,2507.11296,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
MP1: MeanFlow Tames Policy Learning in 1-step for Robotic Manipulation,arXiv,2025-07-14,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.10543,2507.10543,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
Foundation Model Driven Robotics: A Comprehensive Review,arXiv,2025-07-14,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.10087,2507.10087,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
CADmium: Fine-Tuning Code Language Models for Text-Driven Sequential CAD Design,TMLR 2026,2025-07-13,2026-08-31,2026-08-31,Cross-disciplinary Applications,Engineering & Manufacturing,AI for CAD,https://arxiv.org/abs/2507.09792,2507.09792,,gudo7208/awesome-ai4cad,source README | Semantic Scholar
Tactile-VLA: Unlocking Vision-Language-Action Model's Physical Knowledge for Tactile Generalization,arXiv,2025-07-12,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.09160,2507.09160,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | arXiv
Traceable Evidence Enhanced Visual Grounded Reasoning: Evaluation and Methodology,arXiv,2025-07-10,2026-08-29,2026-08-13,Core Technology,Vision-Language,Benchmarks,https://arxiv.org/abs/2507.07999,2507.07999,,lchen1019/awesome-mllm-benchmarks,source README | Semantic Scholar
Reinforcement Learning with Action Chunking,arXiv,2025-07-10,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.07969,2507.07969,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
CheXPO: Preference Optimization for Chest X-ray VLMs with Counterfactual Rationale,arXiv,2025-07-09,2026-08-31,2026-08-30,Cross-disciplinary Applications,Medicine & Healthcare,Radiology Report Generation,https://arxiv.org/pdf/2507.06959,2507.06959,,mk-runner/Awesome-Radiology-Report-Generation,source README | Semantic Scholar
Spatial-Temporal Aware Visuomotor Diffusion Policy Learning,ICCV,2025-07-09,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.06710,2507.06710,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
MedScrubCrew: A Medical Multi-Agent Framework for Automating Appointment Scheduling Based on Patient-Provider Profile Resource Matching,Venue not specified,2025-07-08,2026-08-29,2026-08-19,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents,https://doi.org/10.3390/healthcare13141649,,10.3390/healthcare13141649,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare,source README | Crossref
Tora2: Motion and Appearance Customized Diffusion Transformer for Multi-Entity Video Generation,arXiv,2025-07-08,2026-08-31,2026-07-20,Core Technology,Image Generation,Diffusion / T2I / Editing | Post-training & Alignment,https://arxiv.org/abs/2507.05963,2507.05963,,wangkai930418/awesome-diffusion-categorized | people-robots/Awesome-Video-Generation-Post-Training,source README | Semantic Scholar
Large Language Models for Agent-Based Modelling: Current and possible uses across the modelling cycle,arXiv,2025-07-08,2026-08-31,2026-04-09,Cross-disciplinary Applications,Humanities & Social Science,AI x Social Sciences,https://arxiv.org/abs/2507.05723,2507.05723,,linfei-mise/Awesome-AI-x-SS,source README | Semantic Scholar
MedGemma Technical Report,arXiv,2025-07-07,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,General Medical AI | Radiology Report Generation | Medical Imaging Agents,https://arxiv.org/abs/2507.05201,2507.05201,,FreedomIntelligence/Awesome-AI4Med | mk-runner/Awesome-Radiology-Report-Generation | Nanboy-Ronan/awesome-medical-imaging-agents,source README | Semantic Scholar
A Unified Platform for Radiology Report Generation and Clinician-Centered AI Evaluation,www,2025-07-07,2026-08-31,2026-08-30,Cross-disciplinary Applications,Medicine & Healthcare,Radiology Report Generation,"https://www.medrxiv.org/content/10.1101/2025.07.07.25331018v1#:~:text=In%20this%20study%2C%20we%20conducted%20a%20radiology-focused%20Turing,two%20core%20modules%3A%20Report%20Generation%20and%20Report%20Evaluation",,,mk-runner/Awesome-Radiology-Report-Generation,source README
VOTE: Vision-Language-Action Optimization with Trajectory Ensemble Voting,arXiv,2025-07-07,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.05116v1,2507.05116,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
ABench-Physics: Benchmarking Physical Reasoning in LLMs via High-Difficulty and Dynamic Physics Problems,arXiv,2025-07-07,2026-08-29,2026-08-03,Cross-disciplinary Applications,Science & Discovery,Scientific LLM Benchmarks,https://arxiv.org/abs/2507.04766,2507.04766,,subinium/Awesome-Scientific-LLM-Benchmarks,source README | Semantic Scholar
DreamVLA: A Vision-Language-Action Model Dreamed with Comprehensive World Knowledge,arXiv,2025-07-06,2026-08-31,2026-08-25,Core Technology,Robotics & Embodied AI,VLA,https://arxiv.org/abs/2507.04447,2507.04447,,yueen-ma/Awesome-VLA,source README | Semantic Scholar
PresentAgent: Multimodal Agent for Presentation Video Generation,EMNLP,2025-07-05,2026-08-31,2026-07-20,Core Technology,Video,Post-training & Alignment,https://arxiv.org/abs/2507.04036,2507.04036,,people-robots/Awesome-Video-Generation-Post-Training,source README | Semantic Scholar
DiagX-DT: diagnostic exclusion reasoning with dialectical thinking for traditional Chinese medicine in large language models,Science,2025-07-03,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Traditional Chinese Medical LLM,https://doi.org/10.1007/s44443-025-00123-1,,10.1007/s44443-025-00123-1,tyang816/Awesome-TCM-LLM,source README | Crossref
The Sound of Simulation: Learning Multimodal Sim-to-Real Robot Policies with Generative Audio,arXiv,2025-07-03,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.02864,2507.02864,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
DexVLG: Dexterous Vision-Language-Grasp Model at Scale,ICCV,2025-07-03,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.02747,2507.02747,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
Construction and Application of Traditional Chinese Medicine Knowledge Graph Based on Large Language Model,Science,2025-07-02,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Traditional Chinese Medical LLM,https://doi.org/10.1007/s12539-025-00735-1,,10.1007/s12539-025-00735-1,tyang816/Awesome-TCM-LLM,source README | Crossref
Kwai Keye-VL Technical Report,arXiv,2025-07-02,2026-08-29,2026-08-22,Core Technology,Vision-Language,General VLM,https://arxiv.org/abs/2507.01949,2507.01949,,zli12321/Vision-Language-Models-Overview,source README | Semantic Scholar
cVLA: Towards Efficient Camera-Space VLAs,arXiv,2025-07-02,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.02190,2507.02190,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
TriVLA: A Triple-System-Based Unified Vision-Language-Action Model with Episodic World Modeling for General Robot Control,arXiv,2025-07-02,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.01424v1,2507.01424,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
RoboBrain 2.0 Technical Report,arXiv,2025-07-02,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.02029,2507.02029,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
AC-DiT: Adaptive Coordination Diffusion Transformer for Mobile Manipulation,arXiv,2025-07-02,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.01961,2507.01961,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
VQ-VLA: Improving Vision-Language-Action Models via Scaling Vector-Quantized Action Tokenizers,ICCV,2025-07-01,2026-08-31,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.01016,2507.01016,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
Evo-0: Vision-Language-Action Model with Implicit Spatial Understanding,arXiv,2025-07-01,2026-09-01,2026-08-07,Core Technology,Robotics & Embodied AI,VLA / VLN,https://arxiv.org/pdf/2507.00416,2507.00416,,jonyzhang2023/awesome-embodied-vla-va-vln,source README | Semantic Scholar
SciArena: An Open Evaluation Platform for Non-Verifiable Scientific Literature-Grounded Tasks,science,2025-07-01,2026-08-29,2026-08-03,Cross-disciplinary Applications,Science & Discovery,Scientific LLM Benchmarks,https://arxiv.org/abs/2507.01001,2507.01001,,subinium/Awesome-Scientific-LLM-Benchmarks,source README | Semantic Scholar
Star GLM-4.1V-Thinking: Towards Versatile Multimodal Reasoning with Scalable Reinforcement Learning,arXiv,2025-07,2026-08-29,2026-09-03,Core Technology,Vision-Language,MLLM Overview | Multimodal Reasoning | Long Context,https://arxiv.org/pdf/2507.01006,2507.01006,,BradyFU/Awesome-Multimodal-Large-Language-Models | The-Martyr/Awesome-Multimodal-Reasoning | Xnhyacinth/Awesome-LLM-Long-Context-Modeling,source README | arXiv identifier
X-Omni: Reinforcement Learning Makes Discrete Autoregressive Image Generative Models Great Again,arXiv,2025-07,2026-08-31,2026-09-02,Core Technology,Vision-Language,Multimodal Modeling | Unified Understanding + Generation | Unified Multimodal | OCR / Document VLM,https://arxiv.org/abs/2507.22058,2507.22058,,OpenEnvision/Awesome-Multimodal-Modeling | AIDC-AI/Awesome-Unified-Multimodal-Models | Purshow/Awesome-Unified-Multimodal | Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
WSI-Agents: A Collaborative Multi-Agent System for Multi-Modal Whole Slide Image Analysis,arXiv,2025-07,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2507.14680,2507.14680,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
"VLQA: The First Comprehensive, Large, and High-Quality Vietnamese Dataset for Legal Question Answering",arXiv,2025-07,2026-08-29,2026-09-02,Cross-disciplinary Applications,Law & Governance,LLM and Law,https://arxiv.org/abs/2507.19995,2507.19995,,Jeryi-Sun/LLM-and-Law,source README | arXiv identifier
Using Large Language Models for Legal Decision-Making in Austrian Value-Added Tax Law: An Experimental Study,arXiv,2025-07,2026-08-29,2026-09-02,Cross-disciplinary Applications,Law & Governance,LLM and Law,https://arxiv.org/abs/2507.08468,2507.08468,,Jeryi-Sun/LLM-and-Law,source README | arXiv identifier
